Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"71732","2020-04-04 16:55:44","1","54","<machine-learning><training><classifier><activity-recognition>","0",""
"71734","2020-04-04 17:17:57","1","180","<scikit-learn><multiclass-classification><gridsearchcv><scoring><auc>","2",""
"71741","2020-04-04 18:04:25","1","514","<machine-learning><scikit-learn><class-imbalance><pipelines>","1","1"
"71745","2020-04-05 01:40:43","1","13","<anomaly-detection>","0",""
"71746","2020-04-05 03:09:47","1","22","<machine-learning><data-science-model><databases><image-preprocessing>","1",""
"71748","2020-04-05 05:08:38","1","29","<machine-learning><data-mining><multivariate-distribution>","1",""
"71751","2020-04-05 08:10:49","4","2345","<python><keras><tensorflow>","5","0"
"71755","2020-04-05 08:43:38","0","39","<neural-network><deep-learning><training>","1",""
"71757","2020-04-05 09:15:48","1","20","<python><deep-learning><image-preprocessing><linux>","2",""
"71759","2020-04-05 10:22:55","2","35","<python><sql>","1",""
"71763","2020-04-05 12:18:30","1","21","<numpy><scipy><parallel>","0",""
"71764","2020-04-05 12:21:35","1","15","<machine-learning><clustering>","0",""
"71767","2020-04-05 13:14:00","0","2349","<xgboost><machine-learning-model>","1",""
"71768","2020-04-05 13:30:54","0","103","<neural-network><cnn><convolution>","1",""
"71774","2020-04-05 14:44:48","1","509","<keras><tensorflow><colab>","0",""
"71776","2020-04-05 14:48:13","1","214","<python><bigdata><dataframe><csv>","0",""
"71777","2020-04-05 14:48:44","1","53","<python><nlp><nltk><bert>","1","1"
"71779","2020-04-05 15:04:19","1","38","<correlation><distribution><pearsons-correlation-coefficient><interpretation>","0",""
"71780","2020-04-05 15:35:33","2","92","<keras><cnn><visualization><heatmap><interpretation>","0","1"
"71785","2020-04-05 16:11:45","0","23","<neural-network><nlp><training><speech-to-text>","0",""
"71786","2020-04-05 16:22:13","1","438","<python>","0",""
"71788","2020-04-05 17:19:42","0","590","<python><pandas><image-preprocessing>","2",""
"71789","2020-04-05 17:24:12","1","39","<clustering><text-classification>","2",""
"71791","2020-04-05 17:57:33","2","142","<machine-learning><categorical-data><categorical-encoding><target-encoding>","1","1"
"71796","2020-04-05 18:57:50","0","42","<python><visualization><tableau>","1",""
"71799","2020-04-05 19:45:18","0","29","<neural-network><deep-learning><tensorflow><image-classification><machine-learning-model>","1",""
"71800","2020-04-05 07:40:22","1","10","<python><tensorflow><keras>","0","0"
"71804","2020-04-05 20:21:57","5","7496","<scikit-learn><pandas>","2","2"
"82046","2020-09-21 20:08:01","10","571","<machine-learning><anomaly-detection><k-nn>","1","5"
"82049","2020-09-21 21:43:26","0","28","<categorical-data><encoding>","1",""
"82052","2020-09-21 22:34:53","1","39","<python><lstm><pytorch><sequence-to-sequence>","1",""
"82053","2020-09-21 23:11:09","1","20","<neural-network><random-forest><xgboost><feature-engineering>","0","1"
"82054","2020-09-22 00:23:03","2","194","<time-series><cnn><cross-validation><image-recognition><image-preprocessing>","1",""
"82055","2020-09-22 00:29:13","0","15","<python><keras><tensorflow>","0",""
"82056","2020-09-22 00:52:20","0","8","<data-mining><pandas><recommender-system><dataframe><evaluation>","0",""
"82057","2020-09-22 02:14:27","0","12","<random-forest><supervised-learning>","0",""
"82059","2020-09-22 04:13:58","1","10","<machine-learning><deep-learning><keras><tensorflow><cnn>","0",""
"82061","2020-09-22 06:25:26","0","27","<machine-learning><deep-learning><python-3.x>","1",""
"82072","2020-09-22 11:18:05","0","339","<keras><tensorflow><numpy>","0",""
"82073","2020-09-22 11:40:24","5","267","<python><scikit-learn><cross-validation><class-imbalance><smote>","1","1"
"82077","2020-09-22 12:53:39","0","34","<machine-learning><neural-network><deep-learning>","0",""
"82078","2020-09-22 13:00:39","0","30","<machine-learning><image-classification><machine-learning-model><image-recognition><pattern-recognition>","1",""
"82079","2020-09-22 13:05:23","0","19","<neural-network><preprocessing>","0",""
"82082","2020-09-22 13:33:53","4","53","<python><r><isolation-forest>","1",""
"82089","2020-09-22 14:37:44","0","6","<machine-learning><deep-learning>","0",""
"82096","2020-09-22 15:50:17","3","84","<neural-network><scikit-learn><feature-selection>","0",""
"82099","2020-09-22 17:50:55","0","10","<machine-learning><machine-learning-model><multilabel-classification>","1",""
"82102","2020-09-22 19:27:48","0","20","<decision-trees>","1",""
"82104","2020-09-22 21:01:00","2","72","<regression><linear-regression>","2",""
"82105","2020-09-22 21:28:41","0","37","<time-series><forecasting><forecast><arima>","2",""
"82108","2020-09-22 22:24:56","0","20","<dataset><speech-to-text>","1",""
"82109","2020-09-23 00:07:11","1","28","<keras><tensorflow><time-series><lstm>","1",""
"82113","2020-09-23 07:31:50","0","169","<keras><tensorflow><cnn><epochs>","1",""
"82115","2020-09-23 08:16:01","1","35","<nlp>","1",""
"82116","2020-09-23 08:32:35","0","101","<machine-learning><deep-learning><optimization><gradient-descent>","1",""
"82118","2020-09-23 09:02:39","1","10","<neural-network><regression><lstm><data-cleaning><preprocessing>","0",""
"82120","2020-09-23 09:27:41","0","112","<pandas>","2",""
"82126","2020-09-23 11:15:38","-2","53","<neural-network><deep-learning><loss-function><loss>","1",""
"82127","2020-09-23 12:00:40","2","69","<machine-learning><object-detection>","0",""
"82130","2020-09-23 12:45:02","0","57","<machine-learning><deep-learning><optimization><gradient-descent>","1",""
"82134","2020-09-23 13:18:40","1","15","<nlp><word2vec><weight-initialization><fasttext>","0",""
"82136","2020-09-23 13:19:57","0","35","<python><neural-network><tensorflow><image-classification>","1",""
"82137","2020-09-23 13:57:41","2","67","<python><keras><graphs>","1","1"
"82139","2020-09-23 15:23:06","0","40","<linear-regression><feature-engineering>","1",""
"82146","2020-09-23 20:08:37","0","123","<reinforcement-learning><openai-gym>","0","1"
"71808","2020-04-05 21:27:53","1","27","<machine-learning><embeddings>","1",""
"71810","2020-04-05 22:21:41","1","29","<scikit-learn><regression><logistic-regression><hyperparameter><hyperparameter-tuning>","1",""
"71811","2020-04-05 22:45:10","1","27","<python><web-scraping>","0",""
"71812","2020-04-05 22:57:38","1","73","<machine-learning><keras><tensorflow><cnn>","1",""
"71813","2020-04-05 23:22:42","1","25","<scikit-learn><logistic-regression><model-selection><kaggle>","0","0"
"71816","2020-04-06 01:10:56","10","1565","<machine-learning><data-cleaning><preprocessing><data-imputation>","5","10"
"71818","2020-04-06 03:37:23","0","22","<feature-selection><feature-engineering>","1",""
"71819","2020-04-06 03:56:16","0","17","<lstm><rnn><reinforcement-learning><backpropagation>","0",""
"71820","2020-04-06 05:48:12","1","97","<machine-learning><deep-learning><gan><generative-models>","0",""
"71823","2020-04-06 07:27:07","6","265","<xgboost><machine-learning-model><optimization><objective-function>","2",""
"71824","2020-04-06 07:31:28","1","17","<neural-network><deep-learning><azure-ml>","0",""
"71827","2020-04-06 08:25:15","1","45","<tensorflow>","0",""
"71828","2020-04-06 08:30:55","2","20","<classification><random-forest><training><hyperparameter-tuning>","0",""
"71833","2020-04-06 09:49:52","4","165","<scikit-learn><random-forest><accuracy>","2","1"
"71834","2020-04-06 10:01:47","1","17","<keras><cnn><convolution><autoencoder><ensemble-modeling>","0",""
"71837","2020-04-06 10:59:08","1","176","<python><keras><class-imbalance><smote><convolutional-neural-network>","0",""
"71838","2020-04-06 12:30:01","1","6","<neural-network><deep-learning><matlab>","0",""
"71839","2020-04-06 13:08:00","1","9","<classification><scikit-learn><pickle>","1",""
"71842","2020-04-06 13:27:12","1","1011","<classification><decision-trees><categorical-data><categorical-encoding>","2",""
"71843","2020-04-06 13:30:14","0","39","<neural-network><deep-learning><gradient-descent><backpropagation><theory>","1",""
"71844","2020-04-06 13:39:04","1","15","<pytorch>","0",""
"71845","2020-04-06 13:47:22","1","38","<machine-learning><neural-network><machine-learning-model><neural>","2",""
"71846","2020-04-06 13:55:46","0","19","<python><keras><tensorflow><cnn>","1",""
"71848","2020-04-06 15:03:02","1","105","<time-series><data>","2",""
"71850","2020-04-06 15:32:42","1","88","<r><optimization>","1","1"
"71852","2020-04-06 16:06:14","1","47","<machine-learning><neural-network><deep-learning><dataset><training>","1",""
"71854","2020-04-06 16:19:01","1","26","<neural-network><time-series><lstm><beginner>","0",""
"71856","2020-04-06 16:21:06","2","74","<machine-learning><python><cross-validation><transformer><pipelines>","1",""
"71859","2020-04-06 16:44:55","1","36","<classification><regression><predictive-modeling><probability><geospatial>","0",""
"71860","2020-04-06 16:47:53","1","62","<gradient-descent><convolution><python-3.x><implementation>","0",""
"71864","2020-04-06 17:50:27","2","139","<machine-learning><feature-selection><bioinformatics>","1",""
"71868","2020-04-06 18:36:54","2","271","<keras><loss-function>","1","1"
"71869","2020-04-06 19:14:26","1","1194","<classification><keras><tensorflow><cnn>","1",""
"71870","2020-04-06 19:29:29","1","405","<decision-trees><machine-learning-model><prediction><accuracy><esl>","2",""
"71873","2020-04-06 20:44:50","1","103","<statistics>","1",""
"71874","2020-04-06 22:00:07","1","19","<neural-network><data-mining><decision-trees><logistic-regression><weighted-data>","0",""
"71877","2020-04-06 22:23:52","1","19","<machine-learning><text-mining><normalization><structured-data>","0",""
"71878","2020-04-06 22:41:01","1","30","<python><dataset><pandas><data-cleaning>","1",""
"71880","2020-04-06 23:29:00","1","30","<python><scikit-learn><aws><sagemaker>","1",""
"71882","2020-04-07 00:45:04","1","25","<machine-learning><neural-network><dataset><lstm><statistics>","0",""
"71883","2020-04-07 02:20:40","0","15","<machine-learning><learning-to-rank>","0",""
"71884","2020-04-07 04:52:58","1","37","<machine-learning><python><training><sentiment-analysis>","1","1"
"71885","2020-04-07 06:01:11","1","121","<machine-learning><machine-learning-model><data-science-model><azure-ml>","2",""
"71886","2020-04-07 06:03:11","1","16","<machine-learning><deep-learning><3d-object-detection>","1",""
"71890","2020-04-07 06:25:53","1","53","<neural-network><deep-learning><lstm><recurrent-neural-net>","0",""
"82150","2020-09-23 23:31:50","0","15","<hyperparameter><graphical-model>","0",""
"82151","2020-09-23 23:43:53","0","40","<machine-learning><python><linear-regression>","1",""
"82152","2020-09-24 01:10:41","3","70","<loss-function><autoencoder><vae>","1",""
"82153","2020-09-24 02:04:37","1","22","<machine-learning><clustering><markov-hidden-model>","0",""
"82158","2020-09-24 07:16:07","1","37","<python><time-series><predictive-modeling><lstm>","0",""
"82168","2020-09-24 13:08:45","1","19","<unsupervised-learning><anomaly-detection>","0",""
"82169","2020-09-24 13:29:21","1","20","<classification><rnn><markov-process><survival-analysis>","0",""
"82172","2020-09-24 13:57:25","1","30","<time-series><forecasting><missing-data><data-imputation>","0",""
"82173","2020-09-24 14:41:38","1","28","<deep-learning><tensorflow><transfer-learning>","1",""
"82174","2020-09-24 14:53:24","1","36","<keras><class-imbalance><semantic-segmentation>","0",""
"82177","2020-09-24 11:17:53","0","20","<gpu><infere>","0",""
"82180","2020-09-24 17:07:18","-3","33","<nlp><bert><embeddings>","1",""
"82184","2020-09-24 18:47:27","1","71","<machine-learning><neural-network><deep-learning><gradient-descent><linear-algebra>","1",""
"82186","2020-09-24 18:57:32","-2","33","<machine-learning>","1",""
"82187","2020-09-24 19:04:00","1","41","<recommender-system>","1",""
"82194","2020-09-24 23:31:20","1","25","<clustering><image-preprocessing><image-segmentation><spectral-clustering>","1",""
"82195","2020-09-25 01:35:41","0","9","<r><language-model>","0",""
"82198","2020-09-25 03:32:14","0","12","<apache-spark><recurrent-neural-net><sequence><pipelines><apache-kafka>","0","1"
"82201","2020-09-25 04:24:05","1","42","<machine-learning><random-forest><decision-trees><feature-engineering><feature-extraction>","2",""
"82205","2020-09-25 07:17:20","-3","25","<python><regex>","1",""
"82212","2020-09-25 11:21:03","0","49","<feature-extraction><image-preprocessing><one-shot-learning>","1",""
"82213","2020-09-25 11:27:44","3","45","<regression><xgboost><regularization>","1","1"
"82217","2020-09-25 12:28:16","2","179","<machine-learning><classification><scikit-learn>","2",""
"82224","2020-09-25 16:23:40","1","54","<xgboost><loss-function><evaluation><mse>","1","1"
"82226","2020-09-25 17:56:41","2","92","<pandas><correlation>","1",""
"82228","2020-09-25 18:06:16","0","208","<keras><tensorflow><autoencoder>","1",""
"82233","2020-09-25 20:28:10","1","20","<machine-learning><data><recommender-system><google-cloud><google-bigquery>","0","1"
"82236","2020-09-26 00:59:07","2","247","<machine-learning><neural-network><deep-learning><regression><linear-regression>","1","1"
"82238","2020-09-26 03:23:04","0","24","<machine-learning><python><data-analysis>","0",""
"82240","2020-09-26 04:23:19","0","224","<machine-learning><deep-learning><optimization><gradient-descent>","1",""
"82245","2020-09-26 06:04:30","0","105","<nlp>","1",""
"82246","2020-09-26 06:20:26","0","16","<python>","0",""
"71895","2020-04-07 07:58:41","1","27","<r>","1",""
"71897","2020-04-07 08:18:23","1","40","<machine-learning><neural-network><linear-regression><logistic-regression><loss-function>","0",""
"71898","2020-04-07 09:08:31","1","56","<keras><loss-function><autoencoder>","0",""
"71899","2020-04-07 09:16:55","2","25","<machine-learning><statistics><feature-selection><linear-regression><feature-engineering>","1",""
"71900","2020-04-07 09:19:59","0","77","<image-classification><computer-vision><image-recognition><opencv><yolo>","1",""
"71901","2020-04-07 09:20:11","1","26","<neural-network><backpropagation><recurrent-neural-net><linear-algebra>","0",""
"71907","2020-04-07 11:48:48","1","92","<python><classification><scikit-learn>","0",""
"71908","2020-04-07 11:56:14","2","42","<gan>","1",""
"71910","2020-04-07 13:41:13","1","9","<markov-process><markov-hidden-model><multivariate-distribution>","0",""
"71912","2020-04-07 13:55:48","0","20","<machine-learning>","0",""
"71915","2020-04-07 15:03:39","0","174","<machine-learning><data-mining><weka>","1",""
"71916","2020-04-07 15:15:31","0","53","<python><neural-network><tensorflow><convolutional-neural-network>","0",""
"71920","2020-04-07 18:20:33","0","42","<neural-network>","0",""
"71922","2020-04-07 19:03:21","0","10","<python><statistics><numpy><scipy><interpolation>","0",""
"71924","2020-04-07 19:08:02","0","17","<dataset><natural-language-process>","0",""
"71928","2020-04-07 21:11:22","0","13","<neural-network><cnn><convolution><performance><search>","0",""
